comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-core,20,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.432,0.000
trio-core,20,8,pack,300,500,0.000,0.000,1.000,—,—,3.00,1.000,0.430,0.000
trio-core,20,8,boss,180,500,0.024,0.000,0.976,0.893,92.2,2.93,0.979,0.500,0.037
trio-core,20,8,boss,300,500,0.022,0.000,0.978,0.898,92.4,2.93,0.980,0.491,0.034
trio-core,35,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,boss,180,500,1.000,0.000,0.000,0.992,2.3,0.00,0.008,1.000,1.706
trio-core,35,1,boss,300,500,1.000,0.000,0.000,0.993,2.3,0.00,0.007,1.000,1.706
trio-core,35,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,pack,180,500,1.000,0.000,0.000,0.993,1.1,0.00,0.007,1.000,1.706
trio-core,35,2,pack,300,500,1.000,0.000,0.000,0.993,1.1,0.00,0.007,1.000,1.706
trio-core,35,2,boss,180,500,1.000,0.000,0.000,0.979,3.9,0.00,0.021,1.000,1.698
trio-core,35,2,boss,300,500,1.000,0.000,0.000,0.979,3.9,0.00,0.021,1.000,1.698
trio-core,35,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,pack,180,500,1.000,0.000,0.000,0.971,3.3,0.00,0.029,1.000,1.693
trio-core,35,3,pack,300,500,1.000,0.000,0.000,0.971,3.3,0.00,0.029,1.000,1.693
trio-core,35,3,boss,180,500,1.000,0.000,0.000,0.971,4.5,0.00,0.029,1.000,1.693
trio-core,35,3,boss,300,500,1.000,0.000,0.000,0.971,4.5,0.00,0.029,1.000,1.693
trio-core,35,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,pack,180,500,1.000,0.000,0.000,0.959,4.0,0.00,0.041,1.000,1.686
trio-core,35,4,pack,300,500,1.000,0.000,0.000,0.959,4.0,0.00,0.041,1.000,1.686
trio-core,35,4,boss,180,500,1.000,0.000,0.000,0.942,6.8,0.00,0.058,1.000,1.677
trio-core,35,4,boss,300,500,1.000,0.000,0.000,0.943,6.8,0.00,0.057,1.000,1.678
trio-core,35,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,pack,180,500,1.000,0.000,0.000,0.923,5.6,0.00,0.077,1.000,1.666
trio-core,35,5,pack,300,500,1.000,0.000,0.000,0.922,5.6,0.00,0.078,1.000,1.666
trio-core,35,5,boss,180,500,1.000,0.000,0.000,0.887,11.2,0.00,0.113,1.000,1.645
trio-core,35,5,boss,300,500,1.000,0.000,0.000,0.889,11.2,0.00,0.111,1.000,1.646
trio-core,35,6,solo,180,500,1.000,0.000,0.000,0.972,1.1,0.00,0.028,1.000,1.694
trio-core,35,6,solo,300,500,1.000,0.000,0.000,0.972,1.1,0.00,0.028,1.000,1.694
trio-core,35,6,pack,180,500,1.000,0.000,0.000,0.948,9.3,0.00,0.052,1.000,1.680
trio-core,35,6,pack,300,500,1.000,0.000,0.000,0.951,9.3,0.00,0.049,1.000,1.682
trio-core,35,6,boss,180,500,1.000,0.000,0.000,0.971,18.8,0.00,0.029,1.000,1.693
trio-core,35,6,boss,300,500,1.000,0.000,0.000,0.971,18.7,0.00,0.029,1.000,1.693
trio-core,35,7,solo,180,500,1.000,0.000,0.000,0.925,3.4,0.00,0.075,1.000,1.667
trio-core,35,7,solo,300,500,1.000,0.000,0.000,0.926,3.4,0.00,0.074,1.000,1.668
trio-core,35,7,pack,180,500,1.000,0.000,0.000,0.984,16.2,0.00,0.016,1.000,1.701
trio-core,35,7,pack,300,500,1.000,0.000,0.000,0.982,16.2,0.00,0.018,1.000,1.700
trio-core,35,7,boss,180,500,1.000,0.000,0.000,0.970,31.8,0.00,0.030,1.000,1.693
trio-core,35,7,boss,300,500,1.000,0.000,0.000,0.971,31.9,0.00,0.029,1.000,1.693
trio-core,35,8,solo,180,500,1.000,0.000,0.000,0.930,5.7,0.00,0.070,1.000,1.670
trio-core,35,8,solo,300,500,1.000,0.000,0.000,0.928,5.7,0.00,0.072,1.000,1.669
trio-core,35,8,pack,180,500,1.000,0.000,0.000,0.991,25.4,0.00,0.009,1.000,1.705
trio-core,35,8,pack,300,500,1.000,0.000,0.000,0.991,25.4,0.00,0.009,1.000,1.705
trio-core,35,8,boss,180,500,1.000,0.000,0.000,0.962,49.8,0.00,0.038,1.000,1.688
trio-core,35,8,boss,300,500,1.000,0.000,0.000,0.961,49.8,0.00,0.039,1.000,1.688
trio-core,50,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,boss,180,500,1.000,0.000,0.000,0.995,2.0,0.00,0.005,1.000,1.797
trio-core,50,1,boss,300,500,1.000,0.000,0.000,0.996,2.0,0.00,0.004,1.000,1.797
trio-core,50,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,boss,180,500,1.000,0.000,0.000,0.994,2.1,0.00,0.006,1.000,1.796
trio-core,50,2,boss,300,500,1.000,0.000,0.000,0.994,2.1,0.00,0.006,1.000,1.796
trio-core,50,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,pack,180,500,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,3,pack,300,500,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,3,boss,180,500,1.000,0.000,0.000,0.982,3.8,0.00,0.018,1.000,1.789
trio-core,50,3,boss,300,500,1.000,0.000,0.000,0.983,3.8,0.00,0.017,1.000,1.790
trio-core,50,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,pack,180,500,1.000,0.000,0.000,0.976,3.0,0.00,0.024,1.000,1.786
trio-core,50,4,pack,300,500,1.000,0.000,0.000,0.976,3.0,0.00,0.024,1.000,1.786
trio-core,50,4,boss,180,500,1.000,0.000,0.000,0.976,4.9,0.00,0.024,1.000,1.786
trio-core,50,4,boss,300,500,1.000,0.000,0.000,0.976,4.9,0.00,0.024,1.000,1.786
trio-core,50,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,pack,180,500,1.000,0.000,0.000,0.966,4.0,0.00,0.034,1.000,1.780
trio-core,50,5,pack,300,500,1.000,0.000,0.000,0.966,4.0,0.00,0.034,1.000,1.780
trio-core,50,5,boss,180,500,1.000,0.000,0.000,0.952,6.9,0.00,0.048,1.000,1.771
trio-core,50,5,boss,300,500,1.000,0.000,0.000,0.952,6.9,0.00,0.048,1.000,1.771
trio-core,50,6,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,6,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
