comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-core,5,2,boss,180,200,1.000,0.000,0.000,0.991,29.1,0.00,0.009,1.000,1.525
trio-core,5,2,boss,300,200,1.000,0.000,0.000,0.995,29.4,0.00,0.005,1.000,1.527
trio-core,5,3,solo,180,200,1.000,0.000,0.000,0.892,4.2,0.00,0.108,1.000,1.475
trio-core,5,3,solo,300,200,1.000,0.000,0.000,0.893,4.2,0.00,0.107,1.000,1.476
trio-core,5,3,pack,180,200,1.000,0.000,0.000,0.945,20.9,0.00,0.055,1.000,1.502
trio-core,5,3,pack,300,200,1.000,0.000,0.000,0.944,20.9,0.00,0.056,1.000,1.502
trio-core,5,3,boss,180,200,1.000,0.000,0.000,0.941,42.0,0.00,0.059,1.000,1.500
trio-core,5,3,boss,300,200,1.000,0.000,0.000,0.940,41.9,0.00,0.060,1.000,1.499
trio-core,5,4,solo,180,200,1.000,0.000,0.000,0.954,7.6,0.00,0.046,1.000,1.507
trio-core,5,4,solo,300,200,1.000,0.000,0.000,0.959,7.6,0.00,0.041,1.000,1.509
trio-core,5,4,pack,180,200,0.025,0.025,0.950,0.615,34.0,2.92,0.979,0.420,0.033
trio-core,5,4,pack,300,200,0.030,0.050,0.920,0.502,34.0,2.89,0.974,0.361,0.038
trio-core,5,4,boss,180,200,0.465,0.000,0.535,0.820,61.7,1.60,0.619,0.669,0.669
trio-core,5,4,boss,300,200,0.410,0.000,0.590,0.809,61.7,1.77,0.668,0.636,0.587
trio-core,5,5,solo,180,200,1.000,0.000,0.000,0.950,12.5,0.00,0.050,1.000,1.504
trio-core,5,5,solo,300,200,1.000,0.000,0.000,0.949,12.6,0.00,0.051,1.000,1.504
trio-core,5,5,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.429,0.000
trio-core,5,5,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.429,0.000
trio-core,5,5,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.381,0.000
trio-core,5,5,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.381,0.000
trio-core,5,6,solo,180,200,1.000,0.000,0.000,0.474,20.7,0.66,0.526,0.760,1.262
trio-core,5,6,solo,300,200,1.000,0.000,0.000,0.479,20.8,0.64,0.521,0.767,1.264
trio-core,5,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.405,0.000
trio-core,5,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.401,0.000
trio-core,5,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.443,0.000
trio-core,5,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.445,0.000
trio-core,5,7,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.535,0.000
trio-core,5,7,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.534,0.000
trio-core,5,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.502,0.000
trio-core,5,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.502,0.000
trio-core,5,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.413,0.000
trio-core,5,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.416,0.000
trio-core,5,8,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.501,0.000
trio-core,5,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.505,0.000
trio-core,5,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,5,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.500,0.000
trio-core,5,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.262,0.000
trio-core,5,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.270,0.000
trio-core,10,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,pack,180,200,1.000,0.000,0.000,0.943,4.1,0.00,0.057,1.000,1.530
trio-core,10,1,pack,300,200,1.000,0.000,0.000,0.943,4.1,0.00,0.057,1.000,1.530
trio-core,10,1,boss,180,200,1.000,0.000,0.000,0.924,8.6,0.00,0.076,1.000,1.521
trio-core,10,1,boss,300,200,1.000,0.000,0.000,0.926,8.5,0.00,0.074,1.000,1.521
trio-core,10,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,2,pack,180,200,1.000,0.000,0.000,0.884,6.5,0.00,0.116,1.000,1.500
trio-core,10,2,pack,300,200,1.000,0.000,0.000,0.883,6.6,0.00,0.117,1.000,1.499
trio-core,10,2,boss,180,200,1.000,0.000,0.000,0.975,16.1,0.00,0.025,1.000,1.547
trio-core,10,2,boss,300,200,1.000,0.000,0.000,0.979,16.2,0.00,0.021,1.000,1.549
trio-core,10,3,solo,180,200,1.000,0.000,0.000,0.963,1.7,0.00,0.037,1.000,1.541
trio-core,10,3,solo,300,200,1.000,0.000,0.000,0.963,1.7,0.00,0.037,1.000,1.541
trio-core,10,3,pack,180,200,1.000,0.000,0.000,0.968,12.0,0.00,0.032,1.000,1.543
trio-core,10,3,pack,300,200,1.000,0.000,0.000,0.968,11.9,0.00,0.032,1.000,1.543
trio-core,10,3,boss,180,200,1.000,0.000,0.000,0.952,23.8,0.00,0.048,1.000,1.535
trio-core,10,3,boss,300,200,1.000,0.000,0.000,0.954,23.8,0.00,0.046,1.000,1.536
trio-core,10,4,solo,180,200,1.000,0.000,0.000,0.898,3.9,0.00,0.102,1.000,1.507
trio-core,10,4,solo,300,200,1.000,0.000,0.000,0.899,3.9,0.00,0.101,1.000,1.508
trio-core,10,4,pack,180,200,1.000,0.000,0.000,0.967,18.2,0.00,0.033,1.000,1.543
trio-core,10,4,pack,300,200,1.000,0.000,0.000,0.970,18.2,0.00,0.030,1.000,1.544
trio-core,10,4,boss,180,200,1.000,0.000,0.000,0.893,35.4,0.00,0.107,1.000,1.505
trio-core,10,4,boss,300,200,1.000,0.000,0.000,0.892,35.6,0.00,0.108,1.000,1.504
trio-core,10,5,solo,180,200,1.000,0.000,0.000,0.938,6.4,0.00,0.062,1.000,1.528
trio-core,10,5,solo,300,200,1.000,0.000,0.000,0.935,6.4,0.00,0.065,1.000,1.526
trio-core,10,5,pack,180,200,0.410,0.000,0.590,0.531,28.2,2.16,0.782,0.522,0.540
trio-core,10,5,pack,300,200,0.375,0.000,0.625,0.580,28.2,2.19,0.782,0.525,0.503
trio-core,10,5,boss,180,200,1.000,0.000,0.000,0.979,53.0,0.00,0.021,1.000,1.549
trio-core,10,5,boss,300,200,1.000,0.000,0.000,0.975,53.0,0.00,0.025,1.000,1.547
trio-core,10,6,solo,180,200,1.000,0.000,0.000,0.900,11.7,0.00,0.100,1.000,1.508
trio-core,10,6,solo,300,200,1.000,0.000,0.000,0.897,11.7,0.00,0.103,1.000,1.507
trio-core,10,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.427,0.000
trio-core,10,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.428,0.000
trio-core,10,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.387,0.000
trio-core,10,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.385,0.000
trio-core,10,7,solo,180,200,1.000,0.000,0.000,0.841,18.3,0.00,0.159,1.000,1.478
trio-core,10,7,solo,300,200,1.000,0.000,0.000,0.842,18.2,0.00,0.158,1.000,1.478
trio-core,10,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.413,0.000
trio-core,10,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.414,0.000
trio-core,10,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.448,0.000
trio-core,10,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.450,0.000
trio-core,10,8,solo,180,200,0.010,0.000,0.990,0.326,28.6,2.99,0.997,0.558,0.012
trio-core,10,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.544,0.000
trio-core,10,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.500,0.000
trio-core,10,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.505,0.000
trio-core,10,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.424,0.000
trio-core,10,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.419,0.000
trio-core,20,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,pack,180,200,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,pack,300,200,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,boss,180,200,1.000,0.000,0.000,0.969,4.9,0.00,0.031,1.000,1.603
trio-core,20,1,boss,300,200,1.000,0.000,0.000,0.969,5.0,0.00,0.031,1.000,1.603
trio-core,20,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,pack,180,200,1.000,0.000,0.000,0.959,3.9,0.00,0.041,1.000,1.598
trio-core,20,2,pack,300,200,1.000,0.000,0.000,0.958,3.9,0.00,0.042,1.000,1.597
trio-core,20,2,boss,180,200,1.000,0.000,0.000,0.951,6.4,0.00,0.049,1.000,1.594
trio-core,20,2,boss,300,200,1.000,0.000,0.000,0.950,6.4,0.00,0.050,1.000,1.593
trio-core,20,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,3,pack,180,200,1.000,0.000,0.000,0.938,5.3,0.00,0.062,1.000,1.587
trio-core,20,3,pack,300,200,1.000,0.000,0.000,0.938,5.2,0.00,0.062,1.000,1.587
trio-core,20,3,boss,180,200,1.000,0.000,0.000,0.902,8.7,0.00,0.098,1.000,1.567
trio-core,20,3,boss,300,200,1.000,0.000,0.000,0.902,8.8,0.00,0.098,1.000,1.567
trio-core,20,4,solo,180,200,1.000,0.000,0.000,0.974,1.2,0.00,0.026,1.000,1.606
trio-core,20,4,solo,300,200,1.000,0.000,0.000,0.975,1.2,0.00,0.025,1.000,1.607
trio-core,20,4,pack,180,200,1.000,0.000,0.000,0.961,8.5,0.00,0.039,1.000,1.599
trio-core,20,4,pack,300,200,1.000,0.000,0.000,0.962,8.6,0.00,0.038,1.000,1.600
trio-core,20,4,boss,180,200,1.000,0.000,0.000,1.000,17.2,0.00,0.000,1.000,1.620
trio-core,20,4,boss,300,200,1.000,0.000,0.000,1.000,17.3,0.00,0.000,1.000,1.620
trio-core,20,5,solo,180,200,1.000,0.000,0.000,0.960,2.4,0.00,0.040,1.000,1.599
trio-core,20,5,solo,300,200,1.000,0.000,0.000,0.960,2.4,0.00,0.040,1.000,1.598
trio-core,20,5,pack,180,200,1.000,0.000,0.000,0.992,12.6,0.00,0.008,1.000,1.616
trio-core,20,5,pack,300,200,1.000,0.000,0.000,0.992,12.6,0.00,0.008,1.000,1.616
trio-core,20,5,boss,180,200,1.000,0.000,0.000,0.980,24.5,0.00,0.020,1.000,1.609
trio-core,20,5,boss,300,200,1.000,0.000,0.000,0.979,24.4,0.00,0.021,1.000,1.608
trio-core,20,6,solo,180,200,1.000,0.000,0.000,0.887,4.1,0.00,0.113,1.000,1.559
trio-core,20,6,solo,300,200,1.000,0.000,0.000,0.889,4.1,0.00,0.111,1.000,1.560
trio-core,20,6,pack,180,200,1.000,0.000,0.000,0.978,19.0,0.00,0.022,1.000,1.608
trio-core,20,6,pack,300,200,1.000,0.000,0.000,0.981,19.1,0.00,0.019,1.000,1.610
trio-core,20,6,boss,180,200,1.000,0.000,0.000,0.962,38.4,0.00,0.038,1.000,1.599
trio-core,20,6,boss,300,200,1.000,0.000,0.000,0.965,38.4,0.00,0.035,1.000,1.601
trio-core,20,7,solo,180,200,1.000,0.000,0.000,0.927,7.5,0.00,0.073,1.000,1.580
trio-core,20,7,solo,300,200,1.000,0.000,0.000,0.921,7.5,0.00,0.079,1.000,1.577
trio-core,20,7,pack,180,200,0.025,0.020,0.955,0.983,29.2,2.90,0.972,0.514,0.040
trio-core,20,7,pack,300,200,0.025,0.005,0.970,0.993,30.0,2.92,0.974,0.527,0.040
trio-core,20,7,boss,180,200,0.785,0.000,0.215,0.946,59.3,0.65,0.258,0.921,1.249
trio-core,20,7,boss,300,200,0.825,0.000,0.175,0.937,59.4,0.53,0.227,0.938,1.309
trio-core,20,8,solo,180,200,1.000,0.000,0.000,0.975,13.6,0.00,0.025,1.000,1.606
trio-core,20,8,solo,300,200,1.000,0.000,0.000,0.972,13.6,0.00,0.028,1.000,1.605
trio-core,20,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.469,0.000
trio-core,20,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.471,0.000
trio-core,20,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.508,0.000
trio-core,20,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.504,0.000
trio-core,35,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,boss,180,200,1.000,0.000,0.000,0.987,3.0,0.00,0.013,1.000,1.702
trio-core,35,1,boss,300,200,1.000,0.000,0.000,0.986,3.0,0.00,0.014,1.000,1.702
trio-core,35,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,pack,180,200,1.000,0.000,0.000,0.984,2.3,0.00,0.016,1.000,1.701
trio-core,35,2,pack,300,200,1.000,0.000,0.000,0.984,2.3,0.00,0.016,1.000,1.701
trio-core,35,2,boss,180,200,1.000,0.000,0.000,0.978,3.8,0.00,0.022,1.000,1.697
trio-core,35,2,boss,300,200,1.000,0.000,0.000,0.977,3.8,0.00,0.023,1.000,1.697
trio-core,35,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,pack,180,200,1.000,0.000,0.000,0.969,3.2,0.00,0.031,1.000,1.692
trio-core,35,3,pack,300,200,1.000,0.000,0.000,0.969,3.2,0.00,0.031,1.000,1.693
trio-core,35,3,boss,180,200,1.000,0.000,0.000,0.967,4.9,0.00,0.033,1.000,1.691
trio-core,35,3,boss,300,200,1.000,0.000,0.000,0.967,5.0,0.00,0.033,1.000,1.691
trio-core,35,4,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,pack,180,200,1.000,0.000,0.000,0.954,3.9,0.00,0.046,1.000,1.684
trio-core,35,4,pack,300,200,1.000,0.000,0.000,0.954,4.0,0.00,0.046,1.000,1.684
trio-core,35,4,boss,180,200,1.000,0.000,0.000,0.932,8.1,0.00,0.068,1.000,1.671
trio-core,35,4,boss,300,200,1.000,0.000,0.000,0.932,8.1,0.00,0.068,1.000,1.671
trio-core,35,5,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,pack,180,200,1.000,0.000,0.000,0.916,5.7,0.00,0.084,1.000,1.662
trio-core,35,5,pack,300,200,1.000,0.000,0.000,0.915,5.7,0.00,0.085,1.000,1.661
trio-core,35,5,boss,180,200,1.000,0.000,0.000,0.917,12.1,0.00,0.083,1.000,1.663
trio-core,35,5,boss,300,200,1.000,0.000,0.000,0.911,12.0,0.00,0.089,1.000,1.659
trio-core,35,6,solo,180,200,1.000,0.000,0.000,0.969,1.9,0.00,0.031,1.000,1.692
trio-core,35,6,solo,300,200,1.000,0.000,0.000,0.970,1.9,0.00,0.030,1.000,1.693
trio-core,35,6,pack,180,200,1.000,0.000,0.000,0.961,10.0,0.00,0.039,1.000,1.688
trio-core,35,6,pack,300,200,1.000,0.000,0.000,0.966,10.0,0.00,0.034,1.000,1.690
trio-core,35,6,boss,180,200,1.000,0.000,0.000,0.969,18.4,0.00,0.031,1.000,1.692
trio-core,35,6,boss,300,200,1.000,0.000,0.000,0.968,18.5,0.00,0.032,1.000,1.692
trio-core,35,7,solo,180,200,1.000,0.000,0.000,0.920,3.6,0.00,0.080,1.000,1.664
trio-core,35,7,solo,300,200,1.000,0.000,0.000,0.921,3.6,0.00,0.079,1.000,1.665
trio-core,35,7,pack,180,200,1.000,0.000,0.000,0.984,15.8,0.00,0.016,1.000,1.701
trio-core,35,7,pack,300,200,1.000,0.000,0.000,0.985,15.9,0.00,0.015,1.000,1.702
trio-core,35,7,boss,180,200,1.000,0.000,0.000,0.970,30.3,0.00,0.030,1.000,1.693
trio-core,35,7,boss,300,200,1.000,0.000,0.000,0.972,30.4,0.00,0.028,1.000,1.694
trio-core,35,8,solo,180,200,1.000,0.000,0.000,0.935,6.0,0.00,0.065,1.000,1.673
trio-core,35,8,solo,300,200,1.000,0.000,0.000,0.935,6.0,0.00,0.065,1.000,1.673
trio-core,35,8,pack,180,200,1.000,0.000,0.000,0.955,24.7,0.00,0.045,1.000,1.684
trio-core,35,8,pack,300,200,0.995,0.005,0.000,0.959,24.7,0.02,0.045,0.971,1.678
trio-core,35,8,boss,180,200,1.000,0.000,0.000,0.917,48.0,0.00,0.083,1.000,1.663
trio-core,35,8,boss,300,200,1.000,0.000,0.000,0.927,48.0,0.00,0.073,1.000,1.669
trio-core,50,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,boss,180,200,1.000,0.000,0.000,0.995,1.7,0.00,0.005,1.000,1.797
trio-core,50,1,boss,300,200,1.000,0.000,0.000,0.995,1.8,0.00,0.005,1.000,1.797
trio-core,50,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,boss,180,200,1.000,0.000,0.000,0.990,2.6,0.00,0.010,1.000,1.794
trio-core,50,2,boss,300,200,1.000,0.000,0.000,0.989,2.6,0.00,0.011,1.000,1.794
trio-core,50,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,pack,180,200,1.000,0.000,0.000,0.986,2.1,0.00,0.014,1.000,1.792
trio-core,50,3,pack,300,200,1.000,0.000,0.000,0.986,2.1,0.00,0.014,1.000,1.792
trio-core,50,3,boss,180,200,1.000,0.000,0.000,0.980,3.9,0.00,0.020,1.000,1.788
trio-core,50,3,boss,300,200,1.000,0.000,0.000,0.980,3.9,0.00,0.020,1.000,1.788
trio-core,50,4,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,pack,180,200,1.000,0.000,0.000,0.975,2.8,0.00,0.025,1.000,1.785
trio-core,50,4,pack,300,200,1.000,0.000,0.000,0.974,2.9,0.00,0.026,1.000,1.784
trio-core,50,4,boss,180,200,1.000,0.000,0.000,0.975,5.6,0.00,0.025,1.000,1.785
trio-core,50,4,boss,300,200,1.000,0.000,0.000,0.975,5.6,0.00,0.025,1.000,1.785
trio-core,50,5,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,pack,180,200,1.000,0.000,0.000,0.962,4.1,0.00,0.038,1.000,1.777
trio-core,50,5,pack,300,200,1.000,0.000,0.000,0.961,4.1,0.00,0.039,1.000,1.777
trio-core,50,5,boss,180,200,1.000,0.000,0.000,0.945,6.8,0.00,0.055,1.000,1.767
trio-core,50,5,boss,300,200,1.000,0.000,0.000,0.945,6.8,0.00,0.055,1.000,1.767
trio-core,50,6,solo,180,200,1.000,0.000,0.000,0.986,0.8,0.00,0.014,1.000,1.792
trio-core,50,6,solo,300,200,1.000,0.000,0.000,0.987,0.7,0.00,0.013,1.000,1.792
