comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-core,20,8,pack,180,500,0.002,0.000,0.998,0.344,36.4,3.00,0.999,0.414,0.003
trio-core,20,8,pack,300,500,0.000,0.002,0.998,—,—,3.00,1.000,0.408,0.000
trio-core,20,8,boss,180,500,0.120,0.000,0.880,0.841,69.5,2.64,0.899,0.601,0.184
trio-core,20,8,boss,300,500,0.092,0.000,0.908,0.842,69.1,2.72,0.923,0.572,0.141
trio-core,35,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,boss,180,500,1.000,0.000,0.000,0.992,1.3,0.00,0.008,1.000,1.706
trio-core,35,1,boss,300,500,1.000,0.000,0.000,0.993,1.3,0.00,0.007,1.000,1.706
trio-core,35,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,pack,180,500,1.000,0.000,0.000,0.993,0.7,0.00,0.007,1.000,1.706
trio-core,35,2,pack,300,500,1.000,0.000,0.000,0.993,0.7,0.00,0.007,1.000,1.706
trio-core,35,2,boss,180,500,1.000,0.000,0.000,0.990,2.5,0.00,0.010,1.000,1.704
trio-core,35,2,boss,300,500,1.000,0.000,0.000,0.990,2.5,0.00,0.010,1.000,1.704
trio-core,35,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,pack,180,500,1.000,0.000,0.000,0.980,1.9,0.00,0.020,1.000,1.698
trio-core,35,3,pack,300,500,1.000,0.000,0.000,0.980,1.9,0.00,0.020,1.000,1.699
trio-core,35,3,boss,180,500,1.000,0.000,0.000,0.971,3.7,0.00,0.029,1.000,1.693
trio-core,35,3,boss,300,500,1.000,0.000,0.000,0.971,3.7,0.00,0.029,1.000,1.694
trio-core,35,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,4,pack,180,500,1.000,0.000,0.000,0.972,2.6,0.00,0.028,1.000,1.694
trio-core,35,4,pack,300,500,1.000,0.000,0.000,0.972,2.6,0.00,0.028,1.000,1.694
trio-core,35,4,boss,180,500,1.000,0.000,0.000,0.959,4.5,0.00,0.041,1.000,1.686
trio-core,35,4,boss,300,500,1.000,0.000,0.000,0.958,4.5,0.00,0.042,1.000,1.686
trio-core,35,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,5,pack,180,500,1.000,0.000,0.000,0.942,3.9,0.00,0.058,1.000,1.677
trio-core,35,5,pack,300,500,1.000,0.000,0.000,0.942,3.9,0.00,0.058,1.000,1.677
trio-core,35,5,boss,180,500,1.000,0.000,0.000,0.916,7.4,0.00,0.084,1.000,1.662
trio-core,35,5,boss,300,500,1.000,0.000,0.000,0.917,7.4,0.00,0.083,1.000,1.663
trio-core,35,6,solo,180,500,1.000,0.000,0.000,0.972,0.7,0.00,0.028,1.000,1.694
trio-core,35,6,solo,300,500,1.000,0.000,0.000,0.972,0.7,0.00,0.028,1.000,1.694
trio-core,35,6,pack,180,500,1.000,0.000,0.000,0.945,5.5,0.00,0.055,1.000,1.678
trio-core,35,6,pack,300,500,1.000,0.000,0.000,0.947,5.6,0.00,0.053,1.000,1.680
trio-core,35,6,boss,180,500,1.000,0.000,0.000,0.913,11.6,0.00,0.087,1.000,1.660
trio-core,35,6,boss,300,500,1.000,0.000,0.000,0.907,11.5,0.00,0.093,1.000,1.657
trio-core,35,7,solo,180,500,1.000,0.000,0.000,0.963,1.9,0.00,0.037,1.000,1.689
trio-core,35,7,solo,300,500,1.000,0.000,0.000,0.963,1.9,0.00,0.037,1.000,1.689
trio-core,35,7,pack,180,500,1.000,0.000,0.000,0.963,9.9,0.00,0.037,1.000,1.689
trio-core,35,7,pack,300,500,1.000,0.000,0.000,0.964,9.8,0.00,0.036,1.000,1.689
trio-core,35,7,boss,180,500,1.000,0.000,0.000,0.956,19.0,0.00,0.044,1.000,1.685
trio-core,35,7,boss,300,500,1.000,0.000,0.000,0.957,19.1,0.00,0.043,1.000,1.685
trio-core,35,8,solo,180,500,1.000,0.000,0.000,0.893,3.9,0.00,0.107,1.000,1.649
trio-core,35,8,solo,300,500,1.000,0.000,0.000,0.893,3.9,0.00,0.107,1.000,1.649
trio-core,35,8,pack,180,500,1.000,0.000,0.000,0.949,15.4,0.00,0.051,1.000,1.681
trio-core,35,8,pack,300,500,1.000,0.000,0.000,0.948,15.4,0.00,0.052,1.000,1.680
trio-core,35,8,boss,180,500,1.000,0.000,0.000,0.959,30.3,0.00,0.041,1.000,1.686
trio-core,35,8,boss,300,500,1.000,0.000,0.000,0.961,30.3,0.00,0.039,1.000,1.688
trio-core,50,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,boss,180,500,1.000,0.000,0.000,0.995,0.9,0.00,0.005,1.000,1.797
trio-core,50,1,boss,300,500,1.000,0.000,0.000,0.996,0.9,0.00,0.004,1.000,1.797
trio-core,50,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,boss,180,500,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,2,boss,300,500,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,pack,180,500,1.000,0.000,0.000,0.994,0.5,0.00,0.006,1.000,1.796
trio-core,50,3,pack,300,500,1.000,0.000,0.000,0.994,0.5,0.00,0.006,1.000,1.796
trio-core,50,3,boss,180,500,1.000,0.000,0.000,0.991,1.9,0.00,0.009,1.000,1.795
trio-core,50,3,boss,300,500,1.000,0.000,0.000,0.991,1.9,0.00,0.009,1.000,1.795
trio-core,50,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,4,pack,180,500,1.000,0.000,0.000,0.983,1.4,0.00,0.017,1.000,1.790
trio-core,50,4,pack,300,500,1.000,0.000,0.000,0.984,1.4,0.00,0.016,1.000,1.790
trio-core,50,4,boss,180,500,1.000,0.000,0.000,0.988,2.8,0.00,0.012,1.000,1.793
trio-core,50,4,boss,300,500,1.000,0.000,0.000,0.988,2.8,0.00,0.012,1.000,1.793
trio-core,50,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,solo,300,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,5,pack,180,500,1.000,0.000,0.000,0.977,1.9,0.00,0.023,1.000,1.786
trio-core,50,5,pack,300,500,1.000,0.000,0.000,0.978,1.9,0.00,0.022,1.000,1.787
trio-core,50,5,boss,180,500,1.000,0.000,0.000,0.966,4.0,0.00,0.034,1.000,1.780
trio-core,50,5,boss,300,500,1.000,0.000,0.000,0.966,4.0,0.00,0.034,1.000,1.780
trio-core,50,6,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
