comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-double-tank,35,1,boss,180,500,1.000,0.000,0.000,1.000,1.5,0.00,0.000,1.000,1.710
trio-double-tank,35,2,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,2,pack,60,500,1.000,0.000,0.000,1.000,0.8,0.00,0.000,1.000,1.710
trio-double-tank,35,2,pack,180,500,1.000,0.000,0.000,1.000,0.8,0.00,0.000,1.000,1.710
trio-double-tank,35,2,boss,60,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,2,boss,180,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,3,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,3,pack,60,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,3,pack,180,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,3,boss,60,500,1.000,0.000,0.000,1.000,3.8,0.00,0.000,1.000,1.710
trio-double-tank,35,3,boss,180,500,1.000,0.000,0.000,1.000,3.8,0.00,0.000,1.000,1.710
trio-double-tank,35,4,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,4,pack,60,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,4,pack,180,500,1.000,0.000,0.000,1.000,2.3,0.00,0.000,1.000,1.710
trio-double-tank,35,4,boss,60,500,1.000,0.000,0.000,1.000,4.5,0.00,0.000,1.000,1.710
trio-double-tank,35,4,boss,180,500,1.000,0.000,0.000,1.000,4.5,0.00,0.000,1.000,1.710
trio-double-tank,35,5,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-double-tank,35,5,pack,60,500,1.000,0.000,0.000,1.000,4.5,0.00,0.000,1.000,1.710
trio-double-tank,35,5,pack,180,500,1.000,0.000,0.000,1.000,4.5,0.00,0.000,1.000,1.710
trio-double-tank,35,5,boss,60,500,1.000,0.000,0.000,1.000,8.2,0.00,0.000,1.000,1.710
trio-double-tank,35,5,boss,180,500,1.000,0.000,0.000,1.000,8.2,0.00,0.000,1.000,1.710
trio-double-tank,35,6,solo,60,500,1.000,0.000,0.000,0.987,0.8,0.00,0.013,1.000,1.702
trio-double-tank,35,6,solo,180,500,1.000,0.000,0.000,0.987,0.8,0.00,0.013,1.000,1.703
trio-double-tank,35,6,pack,60,500,1.000,0.000,0.000,0.997,6.0,0.00,0.003,1.000,1.708
trio-double-tank,35,6,pack,180,500,1.000,0.000,0.000,0.997,6.0,0.00,0.003,1.000,1.708
trio-double-tank,35,6,boss,60,500,1.000,0.000,0.000,0.994,12.7,0.00,0.006,1.000,1.706
trio-double-tank,35,6,boss,180,500,1.000,0.000,0.000,0.994,12.7,0.00,0.006,1.000,1.706
trio-double-tank,35,7,solo,60,500,1.000,0.000,0.000,0.918,2.3,0.00,0.082,1.000,1.663
trio-double-tank,35,7,solo,180,500,1.000,0.000,0.000,0.918,2.3,0.00,0.082,1.000,1.663
trio-double-tank,35,7,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,0.780,0.000
trio-double-tank,35,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.778,0.000
trio-double-tank,35,7,boss,60,500,0.006,0.000,0.994,0.621,20.2,2.99,0.996,0.824,0.009
trio-double-tank,35,7,boss,180,500,0.010,0.000,0.990,0.753,20.7,2.97,0.992,0.829,0.016
trio-double-tank,35,8,solo,60,500,0.174,0.000,0.826,0.679,3.8,2.49,0.882,0.864,0.266
trio-double-tank,35,8,solo,180,500,0.178,0.000,0.822,0.683,3.8,2.47,0.878,0.865,0.272
trio-double-tank,35,8,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,0.831,0.000
trio-double-tank,35,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.832,0.000
trio-double-tank,35,8,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,0.820,0.000
trio-double-tank,35,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.822,0.000
trio-double-tank,50,1,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,1,pack,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,1,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,1,boss,60,500,1.000,0.000,0.000,1.000,0.5,0.00,0.000,1.000,1.800
trio-double-tank,50,1,boss,180,500,1.000,0.000,0.000,1.000,0.5,0.00,0.000,1.000,1.800
trio-double-tank,50,2,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,2,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,2,pack,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,2,pack,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,2,boss,60,500,1.000,0.000,0.000,1.000,1.1,0.00,0.000,1.000,1.800
trio-double-tank,50,2,boss,180,500,1.000,0.000,0.000,1.000,1.1,0.00,0.000,1.000,1.800
trio-double-tank,50,3,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,3,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,3,pack,60,500,1.000,0.000,0.000,1.000,0.5,0.00,0.000,1.000,1.800
trio-double-tank,50,3,pack,180,500,1.000,0.000,0.000,1.000,0.5,0.00,0.000,1.000,1.800
trio-double-tank,50,3,boss,60,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,3,boss,180,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,4,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,4,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,4,pack,60,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,4,pack,180,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,4,boss,60,500,1.000,0.000,0.000,1.000,2.7,0.00,0.000,1.000,1.800
trio-double-tank,50,4,boss,180,500,1.000,0.000,0.000,1.000,2.7,0.00,0.000,1.000,1.800
trio-double-tank,50,5,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,5,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,5,pack,60,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,5,pack,180,500,1.000,0.000,0.000,1.000,1.6,0.00,0.000,1.000,1.800
trio-double-tank,50,5,boss,60,500,1.000,0.000,0.000,1.000,4.4,0.00,0.000,1.000,1.800
trio-double-tank,50,5,boss,180,500,1.000,0.000,0.000,1.000,4.4,0.00,0.000,1.000,1.800
trio-double-tank,50,6,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,6,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-double-tank,50,6,pack,60,500,1.000,0.000,0.000,1.000,3.3,0.00,0.000,1.000,1.800
trio-double-tank,50,6,pack,180,500,1.000,0.000,0.000,1.000,3.3,0.00,0.000,1.000,1.800
trio-double-tank,50,6,boss,60,500,1.000,0.000,0.000,1.000,6.5,0.00,0.000,1.000,1.800
trio-double-tank,50,6,boss,180,500,1.000,0.000,0.000,1.000,6.5,0.00,0.000,1.000,1.800
trio-double-tank,50,7,solo,60,500,1.000,0.000,0.000,0.995,0.5,0.00,0.005,1.000,1.797
trio-double-tank,50,7,solo,180,500,1.000,0.000,0.000,0.995,0.5,0.00,0.005,1.000,1.797
trio-double-tank,50,7,pack,60,500,1.000,0.000,0.000,0.994,4.9,0.00,0.006,1.000,1.797
trio-double-tank,50,7,pack,180,500,1.000,0.000,0.000,0.995,4.9,0.00,0.005,1.000,1.797
trio-double-tank,50,7,boss,60,500,1.000,0.000,0.000,0.965,10.9,0.00,0.035,1.000,1.779
trio-double-tank,50,7,boss,180,500,1.000,0.000,0.000,0.964,10.9,0.00,0.036,1.000,1.778
trio-double-tank,50,8,solo,60,500,1.000,0.000,0.000,0.951,1.6,0.00,0.049,1.000,1.771
trio-double-tank,50,8,solo,180,500,1.000,0.000,0.000,0.952,1.6,0.00,0.048,1.000,1.771
trio-double-tank,50,8,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,0.855,0.000
trio-double-tank,50,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,0.852,0.000
trio-double-tank,50,8,boss,60,500,0.044,0.000,0.956,0.790,17.5,2.87,0.965,0.893,0.074
trio-double-tank,50,8,boss,180,500,0.038,0.000,0.962,0.777,17.5,2.89,0.970,0.892,0.063
trio-utility,1,1,solo,60,500,1.000,0.000,0.000,0.916,4.3,0.00,0.084,—,1.464
trio-utility,1,1,solo,180,500,1.000,0.000,0.000,0.916,4.3,0.00,0.084,—,1.464
trio-utility,1,1,pack,60,500,1.000,0.000,0.000,0.383,25.6,0.99,0.617,—,1.196
trio-utility,1,1,pack,180,500,1.000,0.000,0.000,0.382,25.7,0.99,0.618,—,1.196
trio-utility,1,1,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,1,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,2,solo,60,500,1.000,0.000,0.000,0.757,7.5,0.00,0.243,—,1.384
trio-utility,1,2,solo,180,500,1.000,0.000,0.000,0.757,7.5,0.00,0.243,—,1.384
trio-utility,1,2,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,2,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,2,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,2,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,3,solo,60,500,1.000,0.000,0.000,0.200,15.0,2.00,0.800,—,1.104
trio-utility,1,3,solo,180,500,1.000,0.000,0.000,0.201,14.9,1.99,0.799,—,1.105
trio-utility,1,3,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,3,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,3,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,3,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,1,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,1,solo,60,500,1.000,0.000,0.000,0.966,2.8,0.00,0.034,—,1.512
trio-utility,5,1,solo,180,500,1.000,0.000,0.000,0.966,2.8,0.00,0.034,—,1.512
trio-utility,5,1,pack,60,500,1.000,0.000,0.000,0.765,11.0,0.00,0.235,—,1.410
trio-utility,5,1,pack,180,500,1.000,0.000,0.000,0.765,11.0,0.00,0.235,—,1.410
trio-utility,5,1,boss,60,500,1.000,0.000,0.000,0.671,21.3,0.80,0.329,—,1.362
trio-utility,5,1,boss,180,500,1.000,0.000,0.000,0.672,21.3,0.79,0.328,—,1.363
trio-utility,5,2,solo,60,500,1.000,0.000,0.000,0.912,4.1,0.00,0.088,—,1.485
trio-utility,5,2,solo,180,500,1.000,0.000,0.000,0.912,4.1,0.00,0.088,—,1.485
trio-utility,5,2,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,2,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,2,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,2,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,3,solo,60,500,1.000,0.000,0.000,0.678,6.7,0.00,0.322,—,1.366
trio-utility,5,3,solo,180,500,1.000,0.000,0.000,0.678,6.7,0.00,0.322,—,1.366
trio-utility,5,3,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,3,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,3,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,3,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,5,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,1,solo,60,500,1.000,0.000,0.000,0.974,0.9,0.00,0.026,—,1.547
trio-utility,10,1,solo,180,500,1.000,0.000,0.000,0.974,0.9,0.00,0.026,—,1.547
trio-utility,10,1,pack,60,500,1.000,0.000,0.000,0.866,7.5,0.00,0.134,—,1.491
trio-utility,10,1,pack,180,500,1.000,0.000,0.000,0.866,7.5,0.00,0.134,—,1.491
trio-utility,10,1,boss,60,500,1.000,0.000,0.000,0.847,13.1,0.00,0.153,—,1.480
trio-utility,10,1,boss,180,500,1.000,0.000,0.000,0.847,13.1,0.00,0.153,—,1.480
trio-utility,10,2,solo,60,500,1.000,0.000,0.000,0.930,2.6,0.00,0.070,—,1.524
trio-utility,10,2,solo,180,500,1.000,0.000,0.000,0.929,2.6,0.00,0.071,—,1.523
trio-utility,10,2,pack,60,500,1.000,0.000,0.000,0.662,9.5,0.00,0.338,—,1.384
trio-utility,10,2,pack,180,500,1.000,0.000,0.000,0.662,9.5,0.00,0.338,—,1.384
trio-utility,10,2,boss,60,500,1.000,0.000,0.000,0.045,40.2,2.00,0.955,—,1.063
trio-utility,10,2,boss,180,500,1.000,0.000,0.000,0.044,40.2,2.00,0.956,—,1.063
trio-utility,10,3,solo,60,500,1.000,0.000,0.000,0.853,4.2,0.00,0.147,—,1.484
trio-utility,10,3,solo,180,500,1.000,0.000,0.000,0.853,4.3,0.00,0.147,—,1.484
trio-utility,10,3,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,3,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,3,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,3,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,4,solo,60,500,1.000,0.000,0.000,0.438,8.5,1.00,0.562,—,1.268
trio-utility,10,4,solo,180,500,1.000,0.000,0.000,0.438,8.5,1.00,0.562,—,1.268
trio-utility,10,4,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,4,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,10,8,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,1,solo,60,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-utility,20,1,solo,180,500,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-utility,20,1,pack,60,500,1.000,0.000,0.000,0.967,2.9,0.00,0.033,—,1.602
trio-utility,20,1,pack,180,500,1.000,0.000,0.000,0.967,2.9,0.00,0.033,—,1.602
trio-utility,20,1,boss,60,500,1.000,0.000,0.000,0.962,4.8,0.00,0.038,—,1.600
trio-utility,20,1,boss,180,500,1.000,0.000,0.000,0.962,4.8,0.00,0.038,—,1.600
trio-utility,20,2,solo,60,500,1.000,0.000,0.000,0.978,0.5,0.00,0.022,—,1.608
trio-utility,20,2,solo,180,500,1.000,0.000,0.000,0.977,0.5,0.00,0.023,—,1.608
trio-utility,20,2,pack,60,500,1.000,0.000,0.000,0.889,3.9,0.00,0.111,—,1.560
trio-utility,20,2,pack,180,500,1.000,0.000,0.000,0.888,3.9,0.00,0.112,—,1.560
trio-utility,20,2,boss,60,500,1.000,0.000,0.000,0.869,7.7,0.00,0.131,—,1.549
trio-utility,20,2,boss,180,500,1.000,0.000,0.000,0.869,7.7,0.00,0.131,—,1.549
trio-utility,20,3,solo,60,500,1.000,0.000,0.000,0.967,1.0,0.00,0.033,—,1.602
trio-utility,20,3,solo,180,500,1.000,0.000,0.000,0.967,1.0,0.00,0.033,—,1.602
trio-utility,20,3,pack,60,500,1.000,0.000,0.000,0.727,4.8,0.00,0.273,—,1.472
trio-utility,20,3,pack,180,500,1.000,0.000,0.000,0.727,4.8,0.00,0.273,—,1.472
trio-utility,20,3,boss,60,500,1.000,0.000,0.000,0.422,16.9,1.00,0.578,—,1.308
trio-utility,20,3,boss,180,500,1.000,0.000,0.000,0.426,16.8,1.00,0.574,—,1.310
trio-utility,20,4,solo,60,500,1.000,0.000,0.000,0.906,1.9,0.00,0.094,—,1.569
trio-utility,20,4,solo,180,500,1.000,0.000,0.000,0.906,1.9,0.00,0.094,—,1.569
trio-utility,20,4,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,4,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,4,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,4,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,5,solo,60,500,1.000,0.000,0.000,0.648,3.4,0.00,0.352,—,1.430
trio-utility,20,5,solo,180,500,1.000,0.000,0.000,0.648,3.4,0.00,0.352,—,1.430
trio-utility,20,5,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,5,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,5,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,5,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,6,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,solo,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,solo,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,pack,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,pack,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,boss,60,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
trio-utility,20,7,boss,180,500,0.000,0.000,1.000,—,—,3.00,1.000,—,0.000
