comp,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
trio-core,5,2,boss,300,200,1.000,0.000,0.000,0.983,37.3,0.00,0.017,1.000,1.522
trio-core,5,3,solo,180,200,1.000,0.000,0.000,0.914,10.4,0.00,0.086,1.000,1.486
trio-core,5,3,solo,300,200,1.000,0.000,0.000,0.914,10.4,0.00,0.086,1.000,1.486
trio-core,5,3,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.439,0.000
trio-core,5,3,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.435,0.000
trio-core,5,3,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.326,0.000
trio-core,5,3,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.311,0.000
trio-core,5,4,solo,180,200,0.445,0.000,0.555,0.578,23.6,1.97,0.743,0.561,0.585
trio-core,5,4,solo,300,200,0.465,0.000,0.535,0.575,23.6,1.91,0.733,0.571,0.611
trio-core,5,4,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.397,0.000
trio-core,5,4,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.402,0.000
trio-core,5,4,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.442,0.000
trio-core,5,4,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.446,0.000
trio-core,5,5,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.506,0.000
trio-core,5,5,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,5,5,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.500,0.000
trio-core,5,5,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,5,5,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.271,0.000
trio-core,5,5,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.275,0.000
trio-core,5,6,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.341,0.000
trio-core,5,6,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.350,0.000
trio-core,5,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.344,0.000
trio-core,5,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.343,0.000
trio-core,5,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.353,0.000
trio-core,5,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.352,0.000
trio-core,5,7,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.329,0.000
trio-core,5,7,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.333,0.000
trio-core,5,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.331,0.000
trio-core,5,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.330,0.000
trio-core,5,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.332,0.000
trio-core,5,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.330,0.000
trio-core,5,8,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.331,0.000
trio-core,5,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.334,0.000
trio-core,5,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.333,0.000
trio-core,5,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.333,0.000
trio-core,5,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.331,0.000
trio-core,5,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.331,0.000
trio-core,10,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.560
trio-core,10,1,pack,180,200,1.000,0.000,0.000,0.943,4.1,0.00,0.057,1.000,1.530
trio-core,10,1,pack,300,200,1.000,0.000,0.000,0.943,4.1,0.00,0.057,1.000,1.530
trio-core,10,1,boss,180,200,1.000,0.000,0.000,0.924,8.6,0.00,0.076,1.000,1.521
trio-core,10,1,boss,300,200,1.000,0.000,0.000,0.926,8.5,0.00,0.074,1.000,1.521
trio-core,10,2,solo,180,200,1.000,0.000,0.000,0.969,1.5,0.00,0.031,1.000,1.544
trio-core,10,2,solo,300,200,1.000,0.000,0.000,0.968,1.6,0.00,0.032,1.000,1.543
trio-core,10,2,pack,180,200,1.000,0.000,0.000,0.966,11.5,0.00,0.034,1.000,1.542
trio-core,10,2,pack,300,200,1.000,0.000,0.000,0.965,11.5,0.00,0.035,1.000,1.542
trio-core,10,2,boss,180,200,1.000,0.000,0.000,0.966,22.0,0.00,0.034,1.000,1.542
trio-core,10,2,boss,300,200,1.000,0.000,0.000,0.964,22.2,0.00,0.036,1.000,1.541
trio-core,10,3,solo,180,200,1.000,0.000,0.000,0.974,5.1,0.00,0.026,1.000,1.546
trio-core,10,3,solo,300,200,1.000,0.000,0.000,0.977,5.1,0.00,0.023,1.000,1.548
trio-core,10,3,pack,180,200,1.000,0.000,0.000,0.954,21.7,0.00,0.046,1.000,1.536
trio-core,10,3,pack,300,200,1.000,0.000,0.000,0.958,21.6,0.00,0.042,1.000,1.538
trio-core,10,3,boss,180,200,1.000,0.000,0.000,0.941,43.0,0.00,0.059,1.000,1.529
trio-core,10,3,boss,300,200,1.000,0.000,0.000,0.948,42.9,0.00,0.052,1.000,1.533
trio-core,10,4,solo,180,200,1.000,0.000,0.000,0.895,12.0,0.00,0.105,1.000,1.505
trio-core,10,4,solo,300,200,1.000,0.000,0.000,0.894,12.0,0.00,0.106,1.000,1.505
trio-core,10,4,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.427,0.000
trio-core,10,4,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.432,0.000
trio-core,10,4,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.427,0.000
trio-core,10,4,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.421,0.000
trio-core,10,5,solo,180,200,0.010,0.000,0.990,0.326,28.6,2.99,0.997,0.551,0.012
trio-core,10,5,solo,300,200,0.005,0.000,0.995,0.326,28.6,3.00,0.998,0.554,0.006
trio-core,10,5,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.502,0.000
trio-core,10,5,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.502,0.000
trio-core,10,5,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.435,0.000
trio-core,10,5,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.428,0.000
trio-core,10,6,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.504,0.000
trio-core,10,6,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.500,0.000
trio-core,10,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,10,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.499,0.000
trio-core,10,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.352,0.000
trio-core,10,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.360,0.000
trio-core,10,7,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.356,0.000
trio-core,10,7,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.363,0.000
trio-core,10,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.361,0.000
trio-core,10,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.360,0.000
trio-core,10,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.334,0.000
trio-core,10,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.330,0.000
trio-core,10,8,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.329,0.000
trio-core,10,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.331,0.000
trio-core,10,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.329,0.000
trio-core,10,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.334,0.000
trio-core,10,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.329,0.000
trio-core,10,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.328,0.000
trio-core,20,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,1,pack,180,200,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,pack,300,200,1.000,0.000,0.000,0.979,2.7,0.00,0.021,1.000,1.609
trio-core,20,1,boss,180,200,1.000,0.000,0.000,0.969,4.9,0.00,0.031,1.000,1.603
trio-core,20,1,boss,300,200,1.000,0.000,0.000,0.969,5.0,0.00,0.031,1.000,1.603
trio-core,20,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.620
trio-core,20,2,pack,180,200,1.000,0.000,0.000,0.944,4.1,0.00,0.056,1.000,1.590
trio-core,20,2,pack,300,200,1.000,0.000,0.000,0.943,4.1,0.00,0.057,1.000,1.589
trio-core,20,2,boss,180,200,1.000,0.000,0.000,0.924,8.2,0.00,0.076,1.000,1.579
trio-core,20,2,boss,300,200,1.000,0.000,0.000,0.922,8.2,0.00,0.078,1.000,1.578
trio-core,20,3,solo,180,200,1.000,0.000,0.000,0.967,1.4,0.00,0.033,1.000,1.602
trio-core,20,3,solo,300,200,1.000,0.000,0.000,0.967,1.4,0.00,0.033,1.000,1.602
trio-core,20,3,pack,180,200,1.000,0.000,0.000,0.967,10.0,0.00,0.033,1.000,1.602
trio-core,20,3,pack,300,200,1.000,0.000,0.000,0.967,10.0,0.00,0.033,1.000,1.602
trio-core,20,3,boss,180,200,1.000,0.000,0.000,0.974,20.2,0.00,0.026,1.000,1.606
trio-core,20,3,boss,300,200,1.000,0.000,0.000,0.971,20.3,0.00,0.029,1.000,1.604
trio-core,20,4,solo,180,200,1.000,0.000,0.000,0.878,5.0,0.00,0.122,1.000,1.554
trio-core,20,4,solo,300,200,1.000,0.000,0.000,0.882,4.9,0.00,0.118,1.000,1.556
trio-core,20,4,pack,180,200,1.000,0.000,0.000,0.952,22.1,0.00,0.048,1.000,1.594
trio-core,20,4,pack,300,200,1.000,0.000,0.000,0.954,22.1,0.00,0.046,1.000,1.595
trio-core,20,4,boss,180,200,1.000,0.000,0.000,0.959,42.0,0.00,0.041,1.000,1.598
trio-core,20,4,boss,300,200,1.000,0.000,0.000,0.952,42.0,0.00,0.048,1.000,1.594
trio-core,20,5,solo,180,200,1.000,0.000,0.000,0.971,13.7,0.00,0.029,1.000,1.605
trio-core,20,5,solo,300,200,1.000,0.000,0.000,0.970,13.5,0.00,0.030,1.000,1.604
trio-core,20,5,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.473,0.000
trio-core,20,5,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.479,0.000
trio-core,20,5,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.501,0.000
trio-core,20,5,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.503,0.000
trio-core,20,6,solo,180,200,0.005,0.000,0.995,0.549,35.5,2.99,0.997,0.709,0.007
trio-core,20,6,solo,300,200,0.035,0.000,0.965,0.636,33.7,2.91,0.978,0.716,0.050
trio-core,20,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.603,0.000
trio-core,20,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.605,0.000
trio-core,20,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.433,0.000
trio-core,20,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.440,0.000
trio-core,20,7,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.508,0.000
trio-core,20,7,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.507,0.000
trio-core,20,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.506,0.000
trio-core,20,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.498,0.000
trio-core,20,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.372,0.000
trio-core,20,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.375,0.000
trio-core,20,8,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.371,0.000
trio-core,20,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.380,0.000
trio-core,20,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.369,0.000
trio-core,20,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.364,0.000
trio-core,20,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.330,0.000
trio-core,20,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.330,0.000
trio-core,35,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,1,boss,180,200,1.000,0.000,0.000,0.987,3.0,0.00,0.013,1.000,1.702
trio-core,35,1,boss,300,200,1.000,0.000,0.000,0.986,3.0,0.00,0.014,1.000,1.702
trio-core,35,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,2,pack,180,200,1.000,0.000,0.000,0.972,3.2,0.00,0.028,1.000,1.694
trio-core,35,2,pack,300,200,1.000,0.000,0.000,0.971,3.2,0.00,0.029,1.000,1.694
trio-core,35,2,boss,180,200,1.000,0.000,0.000,0.971,5.0,0.00,0.029,1.000,1.694
trio-core,35,2,boss,300,200,1.000,0.000,0.000,0.970,5.0,0.00,0.030,1.000,1.693
trio-core,35,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
trio-core,35,3,pack,180,200,1.000,0.000,0.000,0.937,4.9,0.00,0.063,1.000,1.674
trio-core,35,3,pack,300,200,1.000,0.000,0.000,0.937,4.9,0.00,0.063,1.000,1.674
trio-core,35,3,boss,180,200,1.000,0.000,0.000,0.901,9.1,0.00,0.099,1.000,1.654
trio-core,35,3,boss,300,200,1.000,0.000,0.000,0.903,9.1,0.00,0.097,1.000,1.654
trio-core,35,4,solo,180,200,1.000,0.000,0.000,0.968,1.9,0.00,0.032,1.000,1.692
trio-core,35,4,solo,300,200,1.000,0.000,0.000,0.968,1.8,0.00,0.032,1.000,1.692
trio-core,35,4,pack,180,200,1.000,0.000,0.000,0.966,10.7,0.00,0.034,1.000,1.690
trio-core,35,4,pack,300,200,1.000,0.000,0.000,0.966,10.8,0.00,0.034,1.000,1.690
trio-core,35,4,boss,180,200,1.000,0.000,0.000,0.967,21.2,0.00,0.033,1.000,1.691
trio-core,35,4,boss,300,200,1.000,0.000,0.000,0.970,21.3,0.00,0.030,1.000,1.693
trio-core,35,5,solo,180,200,1.000,0.000,0.000,0.944,5.8,0.00,0.056,1.000,1.678
trio-core,35,5,solo,300,200,1.000,0.000,0.000,0.938,5.7,0.00,0.062,1.000,1.675
trio-core,35,5,pack,180,200,1.000,0.000,0.000,0.930,24.0,0.01,0.070,0.998,1.670
trio-core,35,5,pack,300,200,1.000,0.000,0.000,0.933,24.0,0.00,0.067,1.000,1.672
trio-core,35,5,boss,180,200,1.000,0.000,0.000,0.903,47.6,0.00,0.097,1.000,1.654
trio-core,35,5,boss,300,200,1.000,0.000,0.000,0.908,47.5,0.00,0.092,1.000,1.658
trio-core,35,6,solo,180,200,1.000,0.000,0.000,0.966,17.0,0.00,0.034,1.000,1.690
trio-core,35,6,solo,300,200,1.000,0.000,0.000,0.967,17.1,0.00,0.033,1.000,1.691
trio-core,35,6,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.483,0.000
trio-core,35,6,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.481,0.000
trio-core,35,6,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.557,0.000
trio-core,35,6,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.565,0.000
trio-core,35,7,solo,180,200,0.030,0.000,0.970,0.757,45.8,2.91,0.977,0.694,0.047
trio-core,35,7,solo,300,200,0.015,0.000,0.985,0.659,44.9,2.96,0.990,0.682,0.023
trio-core,35,7,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.557,0.000
trio-core,35,7,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.558,0.000
trio-core,35,7,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.476,0.000
trio-core,35,7,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.469,0.000
trio-core,35,8,solo,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.513,0.000
trio-core,35,8,solo,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.505,0.000
trio-core,35,8,pack,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.509,0.000
trio-core,35,8,pack,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.507,0.000
trio-core,35,8,boss,180,200,0.000,0.000,1.000,—,—,3.00,1.000,0.382,0.000
trio-core,35,8,boss,300,200,0.000,0.000,1.000,—,—,3.00,1.000,0.393,0.000
trio-core,50,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,pack,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,1,boss,180,200,1.000,0.000,0.000,0.995,1.7,0.00,0.005,1.000,1.797
trio-core,50,1,boss,300,200,1.000,0.000,0.000,0.995,1.8,0.00,0.005,1.000,1.797
trio-core,50,2,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,2,pack,180,200,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,2,pack,300,200,1.000,0.000,0.000,0.994,1.0,0.00,0.006,1.000,1.796
trio-core,50,2,boss,180,200,1.000,0.000,0.000,0.982,3.5,0.00,0.018,1.000,1.789
trio-core,50,2,boss,300,200,1.000,0.000,0.000,0.982,3.5,0.00,0.018,1.000,1.789
trio-core,50,3,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
trio-core,50,3,pack,180,200,1.000,0.000,0.000,0.970,2.8,0.00,0.030,1.000,1.782
trio-core,50,3,pack,300,200,1.000,0.000,0.000,0.970,2.8,0.00,0.030,1.000,1.782
trio-core,50,3,boss,180,200,1.000,0.000,0.000,0.967,5.7,0.00,0.033,1.000,1.780
trio-core,50,3,boss,300,200,1.000,0.000,0.000,0.966,5.6,0.00,0.034,1.000,1.780
trio-core,50,4,solo,180,200,1.000,0.000,0.000,0.985,0.8,0.00,0.015,1.000,1.791
trio-core,50,4,solo,300,200,1.000,0.000,0.000,0.986,0.8,0.00,0.014,1.000,1.792
trio-core,50,4,pack,180,200,1.000,0.000,0.000,0.898,6.2,0.00,0.102,1.000,1.739
trio-core,50,4,pack,300,200,1.000,0.000,0.000,0.899,6.2,0.00,0.101,1.000,1.739
trio-core,50,4,boss,180,200,1.000,0.000,0.000,0.979,13.4,0.00,0.021,1.000,1.788
trio-core,50,4,boss,300,200,1.000,0.000,0.000,0.977,13.4,0.00,0.023,1.000,1.786
trio-core,50,5,solo,180,200,1.000,0.000,0.000,0.930,3.8,0.00,0.070,1.000,1.758
trio-core,50,5,solo,300,200,1.000,0.000,0.000,0.928,3.8,0.00,0.072,1.000,1.757
trio-core,50,5,pack,180,200,1.000,0.000,0.000,0.987,15.7,0.00,0.013,1.000,1.792
trio-core,50,5,pack,300,200,1.000,0.000,0.000,0.988,15.6,0.00,0.012,1.000,1.793
trio-core,50,5,boss,180,200,1.000,0.000,0.000,0.967,30.3,0.00,0.033,1.000,1.780
trio-core,50,5,boss,300,200,1.000,0.000,0.000,0.968,30.1,0.00,0.032,1.000,1.781
trio-core,50,6,solo,180,200,1.000,0.000,0.000,0.935,9.7,0.00,0.065,1.000,1.761
trio-core,50,6,solo,300,200,1.000,0.000,0.000,0.938,9.7,0.00,0.062,1.000,1.763
trio-core,50,6,pack,180,200,0.605,0.000,0.395,0.932,35.9,1.19,0.436,0.912,1.064
trio-core,50,6,pack,300,200,0.590,0.000,0.410,0.934,35.8,1.23,0.449,0.905,1.039
trio-core,50,6,boss,180,200,0.890,0.000,0.110,0.953,70.3,0.33,0.152,0.985,1.577
trio-core,50,6,boss,300,200,0.905,0.000,0.095,0.962,70.3,0.28,0.130,0.988,1.608
